id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291162029584244738,1291047868179120128,1596671991000,2020-08-05,18:59:51,-0500,34169099,miguel_cruzzz,Miguel,,Broke a$$,en,"['franknieto31', 'tamu']",[],[],1,0,0,[],[],https://twitter.com/Miguel_Cruzzz/status/1291162029584244738,False,,0,,,,,,,,"[{'user_id': '34169099', 'username': 'Miguel_Cruzzz'}, {'user_id': '1519900860', 'username': 'franknieto31'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1291161284298379265,1290962614575599617,1596671813000,2020-08-05,18:56:53,-0500,1255326169731411968,jusherefortheff,JoeMixotic,,"Especially SI, great swimsuits though",en,"['fchowd0311', 'darrenrovell', 'tamu_insider']",[],[],0,0,0,[],[],https://twitter.com/jusherefortheFF/status/1291161284298379265,False,,0,,,,,,,,"[{'user_id': '1255326169731411968', 'username': 'jusherefortheFF'}, {'user_id': '274491591', 'username': 'fchowd0311'}, {'user_id': '24277551', 'username': 'darrenrovell'}, {'user_id': '1146255750928486401', 'username': 'TAMU_Insider'}]",,,,
1291160952981860355,1291074517478133761,1596671734000,2020-08-05,18:55:34,-0500,1290484257631006722,patriotmd2,Patriotmd,,Why?  Is white capitalized?  Doesn’t this create more division?  Enough is enough,en,"['tamu', 'tamuliberalarts', 'cnn']",[],[],0,0,1,[],[],https://twitter.com/Patriotmd2/status/1291160952981860355,False,,0,,,,,,,,"[{'user_id': '1290484257631006722', 'username': 'Patriotmd2'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '237330019', 'username': 'TAMULiberalArts'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1291160921545609218,1291160921545609218,1596671726000,2020-08-05,18:55:26,-0500,1205388774378790912,tamu_cityzens,TAMU Cityzens,,2 days until we take on @realmadriden in the champions league! Link in bio for watch party stream pic.twitter.com/0qomN2pocq,en,['realmadriden'],[],['https://pbs.twimg.com/media/EesgA7EWkAEMq9m.jpg'],0,0,0,[],[],https://twitter.com/TAMU_Cityzens/status/1291160921545609218,False,,0,,,,,,,,"[{'user_id': '1205388774378790912', 'username': 'TAMU_Cityzens'}, {'user_id': '452155423', 'username': 'realmadriden'}]",,,,
1291159966120849417,1291159966120849417,1596671499000,2020-08-05,18:51:39,-0500,1554244471,themfweeknd,♈︎,,so how do i get a care package from tamu,en,[],[],[],0,0,1,[],[],https://twitter.com/themfweeknd/status/1291159966120849417,False,,0,,,,,,,,"[{'user_id': '1554244471', 'username': 'themfweeknd'}]",,,,
1291159500368547841,1291159500368547841,1596671388000,2020-08-05,18:49:48,-0500,23423005,hunterplummer,Hunter Plummer,,"idk if I'm an idiot or it's just really poor messaging, but I learned literally 15 minutes ago watching an otherwise pointless @TAMU admin town hall that the clinic's been offering COVID testing this whole time.",en,['tamu'],[],[],1,0,0,[],[],https://twitter.com/hunterplummer/status/1291159500368547841,False,,0,,,,,,,,"[{'user_id': '23423005', 'username': 'hunterplummer'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1291159315181637637,1291159315181637637,1596671343000,2020-08-05,18:49:03,-0500,382824294,adamsaenzphd,Adam L. Saenz,,"@lindarothey, were you in Dr. Webb-Hasan's class at TAMU?  https://twitter.com/lindarothey/status/1291105044281143296 …",en,['lindarothey'],['https://twitter.com/lindarothey/status/1291105044281143296'],[],1,0,1,[],[],https://twitter.com/AdamSaenzPhD/status/1291159315181637637,False,https://twitter.com/lindarothey/status/1291105044281143296,0,,,,,,,,"[{'user_id': '382824294', 'username': 'AdamSaenzPhD'}, {'user_id': '1186704793', 'username': 'lindarothey'}]",,,,
1291159222311440385,1290962614575599617,1596671321000,2020-08-05,18:48:41,-0500,1230726927977107456,ncanesfan,TNcanesfan,,Is it a monthly publication??,en,"['darrenrovell', 'tamu_insider']",[],[],0,0,0,[],[],https://twitter.com/ncanesfan/status/1291159222311440385,False,,0,,,,,,,,"[{'user_id': '1230726927977107456', 'username': 'ncanesfan'}, {'user_id': '24277551', 'username': 'darrenrovell'}, {'user_id': '1146255750928486401', 'username': 'TAMU_Insider'}]",,,,
1291158238235365382,1290962614575599617,1596671087000,2020-08-05,18:44:47,-0500,2225533280,nyjets76forlife,21 games till......mo money mo money mo money!!,,SI is still around?,en,"['darrenrovell', 'tamu_insider']",[],[],0,0,0,[],[],https://twitter.com/nyjets76forlife/status/1291158238235365382,False,,0,,,,,,,,"[{'user_id': '2225533280', 'username': 'nyjets76forlife'}, {'user_id': '24277551', 'username': 'darrenrovell'}, {'user_id': '1146255750928486401', 'username': 'TAMU_Insider'}]",,,,
1291158040394301441,1291098757656981505,1596671040000,2020-08-05,18:44:00,-0500,1069838917,laynestanush,S (sin/cos) ush,,Realized this by the time I got to TAMU so I guess 6 years for a degree helped in some way,en,['badgalvivi_'],[],[],1,0,1,[],[],https://twitter.com/LayneStanush/status/1291158040394301441,False,,0,,,,,,,,"[{'user_id': '1069838917', 'username': 'LayneStanush'}, {'user_id': '733125825080352768', 'username': 'badgalvivi_'}]",,,,
1291157442668253184,1290962614575599617,1596670897000,2020-08-05,18:41:37,-0500,985169793236926465,anydadinamerica,Any Dad In America,,"True. They’re definitely trending up, they’re putting the right pieces in place.",en,"['cuatrojoe', 'lukerigs91', 'tamu_insider', 'darrenrovell', 'arod']",[],[],0,0,0,[],[],https://twitter.com/AnyDadInAmerica/status/1291157442668253184,False,,0,,,,,,,,"[{'user_id': '985169793236926465', 'username': 'AnyDadInAmerica'}, {'user_id': '346359982', 'username': 'CuatroJoe'}, {'user_id': '2418158310', 'username': 'lukerigs91'}, {'user_id': '1146255750928486401', 'username': 'TAMU_Insider'}, {'user_id': '24277551', 'username': 'darrenrovell'}, {'user_id': '348217747', 'username': 'AROD'}]",,,,
