id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1289707569909383168,1289698940816887809,1596325220000,2020-08-01,18:40:20,-0500,949460895897473024,juanhirsch4,Juan Hirsch,,Gig em Big man! Best decision of your life.,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,2,[],[],https://twitter.com/JuanHirsch4/status/1289707569909383168,False,,0,,,,,,,,"[{'user_id': '949460895897473024', 'username': 'JuanHirsch4'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289707396198051841,1289707396198051841,1596325179000,2020-08-01,18:39:39,-0500,178867368,coachlt33,Coach L.T.,,Remember this name.  Rashad Plaisir! 6’4 265 2024 young man.   Just turned 14 in April!   I was pleasantly surprised in today’s training!  @CoachHinsonRU @RUCoachFran @CoachE_TAMU @CoachMWatson @CoachSparber @odellhaggins #CompletePlayersInc #DLtraining pic.twitter.com/bYQxrxZLIH,en,"['coachhinsonru', 'rucoachfran', 'coache_tamu', 'coachmwatson', 'coachsparber', 'odellhaggins']",[],['https://pbs.twimg.com/media/EeX2ChwXoAAdF5x.jpg'],0,0,37,"['#completeplayersinc', '#dltraining']",[],https://twitter.com/CoachLT33/status/1289707396198051841,False,,0,,,,,,,,"[{'user_id': '178867368', 'username': 'CoachLT33'}, {'user_id': '610320881', 'username': 'CoachHinsonRU'}, {'user_id': '1416152156', 'username': 'RUCoachFran'}, {'user_id': '799253096', 'username': 'CoachE_TAMU'}, {'user_id': '841738608239337472', 'username': 'CoachMWatson'}, {'user_id': '43558738', 'username': 'CoachSparber'}, {'user_id': '39766008', 'username': 'odellhaggins'}]",,,,
1289707302149390336,1289698940816887809,1596325157000,2020-08-01,18:39:17,-0500,1066580797921071104,the_holy_pope_,Pope,,Gig'em!! pic.twitter.com/IykOcNldiz,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,4,[],[],https://twitter.com/The_Holy_pope_/status/1289707302149390336,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeX18X0XoAE1TUF.jpg,,,,,,,"[{'user_id': '1066580797921071104', 'username': 'The_Holy_pope_'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289707251859484672,1289698940816887809,1596325145000,2020-08-01,18:39:05,-0500,18320107,maclamera,maclamera,,Whoop! Welcome aboard young man!   #gigem,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,1,['#gigem'],[],https://twitter.com/maclamera/status/1289707251859484672,False,,0,,,,,,,,"[{'user_id': '18320107', 'username': 'maclamera'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289707240253870080,1289701404953571328,1596325142000,2020-08-01,18:39:02,-0500,29019981,suttonturner,Sutton Turner,,Coach ish is killing it in Aggieland!  Thankful for all of his effort and hard work to make a difference in young man’s lives!,en,"['billyliucci', 'coachish_tamu']",[],[],0,0,4,[],[],https://twitter.com/suttonturner/status/1289707240253870080,False,,0,,,,,,,,"[{'user_id': '29019981', 'username': 'suttonturner'}, {'user_id': '70079259', 'username': 'billyliucci'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}]",,,,
1289706983772233729,1289698940816887809,1596325081000,2020-08-01,18:38:01,-0500,38661821,princetweets7,#PrettyBoy - The Tweet Dog,,"NCAA hands out penalties 2 #JimboFisher, Texas A&M 🏉 after Aggies #VIOLATED recruiting rules. Bad news 4 #JimboFisher's Texas A&M program on Thursday as the NCAA has announced the #Aggie football program and its HC violated NCAA recruiting rules. #NCAA #Sherriffs #Possee coming",en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],2,1,2,"['#jimbofisher', '#violated', '#jimbofisher', '#aggie', '#ncaa', '#sherriffs', '#possee']",[],https://twitter.com/PrinceTweets7/status/1289706983772233729,False,,0,,,,,,,,"[{'user_id': '38661821', 'username': 'PrinceTweets7'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289706923454078980,1289700062835204096,1596325066000,2020-08-01,18:37:46,-0500,253620936,mathewmoreland,Matthew Moreland,,Wait.... so when he was talking about the “hype” he was referring to OU lol wild times when someone thinks OU is hype and TAMU isn’t 🤣,en,"['bprzybylo', 'kendaldaniels__']",[],[],1,0,2,[],[],https://twitter.com/MathewMoreland/status/1289706923454078980,False,,0,,,,,,,,"[{'user_id': '253620936', 'username': 'MathewMoreland'}, {'user_id': '64877345', 'username': 'BPrzybylo'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}]",,,,
1289706866709159936,1289706866709159936,1596325053000,2020-08-01,18:37:33,-0500,2483934266,travis_neill,Travis Neill,,I hope @RossBjorkAD reads this thread from a fairly uninvested football fan (whose 12th Manship is 90% dedicated to TAMU women's sports) about why alumni vs students shouldn't even be a question 1/6,en,['rossbjorkad'],[],[],1,1,2,[],[],https://twitter.com/travis_neill/status/1289706866709159936,False,,0,,,,,,,,"[{'user_id': '2483934266', 'username': 'travis_neill'}, {'user_id': '26537922', 'username': 'RossBjorkAD'}]",,,,
1289706701428465666,1289698940816887809,1596325013000,2020-08-01,18:36:53,-0500,785261564441931776,kylere8816,Kyler Ekberg,,*Wish,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,0,[],[],https://twitter.com/KylerE8816/status/1289706701428465666,False,,0,,,,,,,,"[{'user_id': '785261564441931776', 'username': 'KylerE8816'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289706686597472257,1289698940816887809,1596325010000,2020-08-01,18:36:50,-0500,153561208,martelmama,Kim Martel,,Proud of you and support you 💯%,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,6,[],[],https://twitter.com/Martelmama/status/1289706686597472257,False,,0,,,,,,,,"[{'user_id': '153561208', 'username': 'Martelmama'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289706686467305472,1289698940816887809,1596325010000,2020-08-01,18:36:50,-0500,871878849046433792,1stcolonel,AggieDarkSide12,,LETS GOOOO !!!!!,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,10,[],[],https://twitter.com/1stColonel/status/1289706686467305472,False,,0,,,,,,,,"[{'user_id': '871878849046433792', 'username': '1stColonel'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289706539377254401,1289698940816887809,1596324975000,2020-08-01,18:36:15,-0500,172514142,jnagel4,Jordan Nagel,,Congrats my man!,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,2,[],[],https://twitter.com/JNagel4/status/1289706539377254401,False,,0,,,,,,,,"[{'user_id': '172514142', 'username': 'JNagel4'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289705274735910912,1289698940816887809,1596324673000,2020-08-01,18:31:13,-0500,19847921,aggie36,CWA,,Greatest decision of your life!  Welcome to the family!!!! 👍,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,2,[],[],https://twitter.com/aggie36/status/1289705274735910912,False,,0,,,,,,,,"[{'user_id': '19847921', 'username': 'aggie36'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289705220331773958,1289705220331773958,1596324660000,2020-08-01,18:31:00,-0500,17237540,tamu,Texas A&M University,,"Dr. Lauren Thielen '13 has loved animals since she was a young girl.

Today, this @tamuvetmed grad and exotic veterinarian is inspiring people all over the world as the star of @natgeowild's 'Dr. T., Lone Star Vet'! #TAMU
 http://tx.ag/KZlY28Y ",en,"['tamuvetmed', 'natgeowild']",['http://tx.ag/KZlY28Y'],[],1,6,77,['#tamu'],[],https://twitter.com/TAMU/status/1289705220331773958,False,,0,,,,,,,,"[{'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '35044686', 'username': 'tamuvetmed'}, {'user_id': '85839993', 'username': 'natgeowild'}]",,,,
1289705192103976960,1289698940816887809,1596324654000,2020-08-01,18:30:54,-0500,802995192,wenmohs,Lance Wenmohs,,Welcome to #Aggieland and @AggieFootball.,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1', 'aggiefootball']",[],[],0,0,1,['#aggieland'],[],https://twitter.com/wenmohs/status/1289705192103976960,False,,0,,,,,,,,"[{'user_id': '802995192', 'username': 'wenmohs'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}, {'user_id': '57436774', 'username': 'AggieFootball'}]",,,,
1289704816608866304,1289698940816887809,1596324564000,2020-08-01,18:29:24,-0500,432636935,mma_architect,Be A Voice For Change,,Congrats Kendal... best of luck to you!,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,3,[],[],https://twitter.com/MMA_Architect/status/1289704816608866304,False,,0,,,,,,,,"[{'user_id': '432636935', 'username': 'MMA_Architect'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289704700271448065,1289698940816887809,1596324536000,2020-08-01,18:28:56,-0500,892258327,sabms53,Sylvia Smith,,Whoop!! 👍🏼🏈🎓👍🏼🏈🎓 pic.twitter.com/y6odsZuJag,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,2,[],[],https://twitter.com/sabms53/status/1289704700271448065,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeXzlRvXoAAtrtp.jpg,,,,,,,"[{'user_id': '892258327', 'username': 'sabms53'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289704553978327040,1289698940816887809,1596324501000,2020-08-01,18:28:21,-0500,785261564441931776,kylere8816,Kyler Ekberg,,Congrats @KendalDaniels__ ! I’m Oklahoma till the day I die but which you ALLLLLL THE SUCCESS IN THE WORLD! Do what’s right for you kid! #OkProud,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],1,0,8,['#okproud'],[],https://twitter.com/KylerE8816/status/1289704553978327040,False,,0,,,,,,,,"[{'user_id': '785261564441931776', 'username': 'KylerE8816'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289704506134089728,1289698940816887809,1596324490000,2020-08-01,18:28:10,-0500,1273019010641276928,am_galt,I_Am_John_Galt,,"Welcome to Aggieland, young man!

This decision is for much more than  three to four years; by choosing Texas A&M, your selection will last and benefit you for your entire lifetime!  You’ve chosen well! 

Gig’Em, Aggies!!
#AggiePride #TAMU #AggiesAllTheWay #GigEm #AggieFootball",en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,3,"['#aggiepride', '#tamu', '#aggiesalltheway', '#gigem', '#aggiefootball']",[],https://twitter.com/am_galt/status/1289704506134089728,False,,0,,,,,,,,"[{'user_id': '1273019010641276928', 'username': 'am_galt'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289704350953086977,1289698940816887809,1596324453000,2020-08-01,18:27:33,-0500,65733031,12thaggie,Daddio,,Gig’em!!,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,1,[],[],https://twitter.com/12thAggie/status/1289704350953086977,False,,0,,,,,,,,"[{'user_id': '65733031', 'username': '12thAggie'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289703908953137152,1289698940816887809,1596324348000,2020-08-01,18:25:48,-0500,733709907950587905,therootdown1,RM,,Whoop!,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,1,[],[],https://twitter.com/TheRootDown1/status/1289703908953137152,False,,0,,,,,,,,"[{'user_id': '733709907950587905', 'username': 'TheRootDown1'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289703728291835904,1289699924104433664,1596324305000,2020-08-01,18:25:05,-0500,350485099,aggiegreg06,Greg Bergeron,,You’re the man Ish! Jimbo needs to take you out for a steak dinner!,en,['coachish_tamu'],[],[],0,0,1,[],[],https://twitter.com/AggieGreg06/status/1289703728291835904,False,,0,,,,,,,,"[{'user_id': '350485099', 'username': 'AggieGreg06'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}]",,,,
1289703214984515584,1289698940816887809,1596324182000,2020-08-01,18:23:02,-0500,793785910407995396,soonerrf,soonerrf,,Congrats!!!,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,2,[],[],https://twitter.com/soonerrf/status/1289703214984515584,False,,0,,,,,,,,"[{'user_id': '793785910407995396', 'username': 'soonerrf'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289703110848344065,1289698940816887809,1596324157000,2020-08-01,18:22:37,-0500,38661821,princetweets7,#PrettyBoy - The Tweet Dog,,"NCAA hands out penalties 2 #JimboFisher, #TexasA&M football after Aggies violated recruiting rules. Bad news for #JimboFisher's Texas A&M program on Thursday as the NCAA has announced the Aggie football program and its head coach violated NCAA recruiting rules. #GigEm #ProbationU",en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],1,1,1,"['#jimbofisher', '#texasa', '#jimbofisher', '#gigem', '#probationu']",[],https://twitter.com/PrinceTweets7/status/1289703110848344065,False,,0,,,,,,,,"[{'user_id': '38661821', 'username': 'PrinceTweets7'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289703031378808833,1289698940816887809,1596324138000,2020-08-01,18:22:18,-0500,760751126,bryanbeesley,Bryan Beesley,,"Good Job A&M, the NCAA will be knocking at yalls door shortly. #bagman",en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],4,2,6,['#bagman'],[],https://twitter.com/bryanbeesley/status/1289703031378808833,False,,0,,,,,,,,"[{'user_id': '760751126', 'username': 'bryanbeesley'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289702919466516482,1289698940816887809,1596324112000,2020-08-01,18:21:52,-0500,1057815905344860160,dyson_knox,Knox Dyson,,@KendalDaniels__ congratulations pic.twitter.com/QS5STFAeBI,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,1,[],[],https://twitter.com/dyson_knox/status/1289702919466516482,False,,1,https://pbs.twimg.com/tweet_video_thumb/EeXx92AXgAIY0t5.jpg,,,,,,,"[{'user_id': '1057815905344860160', 'username': 'dyson_knox'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
1289702869382225921,1289698940816887809,1596324100000,2020-08-01,18:21:40,-0500,1090822463003545602,sooneraces,ACES,,Best of luck! #Boomer,en,"['kendaldaniels__', 'coachish_tamu', 'coachelko', 'brandondrumm247', 'demonddemas1']",[],[],0,0,1,['#boomer'],[],https://twitter.com/SoonerACES/status/1289702869382225921,False,,0,,,,,,,,"[{'user_id': '1090822463003545602', 'username': 'SoonerACES'}, {'user_id': '907990063627358208', 'username': 'KendalDaniels__'}, {'user_id': '703298578995945473', 'username': 'CoachIsh_TAMU'}, {'user_id': '1029833575229808644', 'username': 'coachelko'}, {'user_id': '2745914650', 'username': 'BrandonDrumm247'}, {'user_id': '827247007299489792', 'username': 'DemondDemas1'}]",,,,
