id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1290786559814492161,1290786559814492161,1596582472000,2020-08-04,18:07:52,-0500,94658404,anitaalf,anita alfoldi,,"Shame on @TAMU for putting Cannoli, a healthy dog in its muscular dystrophy lab, up for adoption, only to condemn him to another lab. Release him & the other dogs for adoption! #FreeCannoliDogTAMU @AggieNetwork @TAMUVetMed @TAMUSystem @TXAMFoundation @Shane_Hinckley @12thMan",en,"['tamu', 'aggienetwork', 'tamuvetmed', 'tamusystem', 'txamfoundation', 'shane_hinckley', '12thman']",[],[],0,0,0,['#freecannolidogtamu'],[],https://twitter.com/anitaalf/status/1290786559814492161,False,,0,,,,,,,,"[{'user_id': '94658404', 'username': 'anitaalf'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '21770890', 'username': 'AggieNetwork'}, {'user_id': '35044686', 'username': 'tamuvetmed'}, {'user_id': '69084023', 'username': 'tamusystem'}, {'user_id': '87203555', 'username': 'TXAMFoundation'}, {'user_id': '382404842', 'username': 'Shane_Hinckley'}, {'user_id': '29307707', 'username': '12thMan'}]",,,,
1290785205075181568,1290455838012903424,1596582149000,2020-08-04,18:02:29,-0500,1130535232820658184,cross_tamu,curtisross,,I feel as if I have heard these before...,en,['jrrmicro'],[],[],0,0,0,[],[],https://twitter.com/cross_tamu/status/1290785205075181568,False,,0,,,,,,,,"[{'user_id': '1130535232820658184', 'username': 'cross_tamu'}, {'user_id': '940645564684914688', 'username': 'jrrmicro'}]",,,,
1290785038884372480,1290785038884372480,1596582109000,2020-08-04,18:01:49,-0500,1858291735,laniemancuso,lanie,,"HONESTLY! why are we paying $90 alone for a distance education fee when they made a big deal about “not charging us” like they were doing us a favor bc it’s apparently ‘more expensive for online learning than in person.’ @TAMU 
please honestly fix it  https://twitter.com/XimeIsHokage/status/1290723758832066562 …",en,['tamu'],['https://twitter.com/XimeIsHokage/status/1290723758832066562'],[],0,1,2,[],[],https://twitter.com/laniemancuso/status/1290785038884372480,False,https://twitter.com/XimeIsHokage/status/1290723758832066562,0,,,,,,,,"[{'user_id': '1858291735', 'username': 'laniemancuso'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290783955994714114,1290783955994714114,1596581851000,2020-08-04,17:57:31,-0500,1023227905,thelordfuego,RAMOS™,,@TAMU y’all better buy my 3080ti when it comes out. This advancement fee almost cleaning me out 💀,en,['tamu'],[],[],0,0,0,[],[],https://twitter.com/TheLordFuego/status/1290783955994714114,False,,0,,,,,,,,"[{'user_id': '1023227905', 'username': 'TheLordFuego'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290783022267195392,1290723070823596033,1596581628000,2020-08-04,17:53:48,-0500,62595772,jenniferdoleac,Jennifer Doleac,,"I've heard of other schools that have frozen spending from research accounts. Thankfully TAMU hasn't done that -- it would be really, really bad. @chloergibbs @annalilharvey",en,"['sjglauser', 'chloergibbs', 'annalilharvey']",[],[],2,0,3,[],[],https://twitter.com/jenniferdoleac/status/1290783022267195392,False,,0,,,,,,,,"[{'user_id': '62595772', 'username': 'jenniferdoleac'}, {'user_id': '573770693', 'username': 'sjglauser'}, {'user_id': '874694894', 'username': 'chloergibbs'}, {'user_id': '330251130', 'username': 'annalilharvey'}]",,,,
1290782325954019329,1290782325954019329,1596581462000,2020-08-04,17:51:02,-0500,981355159,asapuseless,85% L E A N 🐝,,Oof if y’all could see all the technology tamu is buying with CARES act funds 💀 and they still upped our tuition and fees,en,[],[],[],0,0,6,[],[],https://twitter.com/asapUseless/status/1290782325954019329,False,,0,,,,,,,,"[{'user_id': '981355159', 'username': 'asapUseless'}]",,,,
1290781305534328836,1290781305534328836,1596581219000,2020-08-04,17:46:59,-0500,2852610090,kruelas11,K•A•R•L•A,,Cute but don’t be shy cut down some fees 🥰 @TAMU  pic.twitter.com/1hrLD79Cnu,en,['tamu'],[],['https://pbs.twimg.com/media/EenGwUJWoAAzRGr.jpg'],0,1,19,[],[],https://twitter.com/kruelas11/status/1290781305534328836,False,,0,,,,,,,,"[{'user_id': '2852610090', 'username': 'kruelas11'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290780210858786816,1290711912800333824,1596580958000,2020-08-04,17:42:38,-0500,1214147292309049345,jimorou68078610,Jim O’Rourke,,AC this has been going on since I went to college in 1964 altho not as rampant Texas univ was lost by then & the camel’s nose was under the tent at TAMU where I went. But FDR & his merry band of libs controlled all from 1932 So nothing new Been fighting socialism for 100 years,en,"['acmeinde', 'ca_godwin', 'liquidlaugh']",[],[],0,0,0,[],[],https://twitter.com/JimORou68078610/status/1290780210858786816,False,,0,,,,,,,,"[{'user_id': '1214147292309049345', 'username': 'JimORou68078610'}, {'user_id': '968173886192996352', 'username': 'ACMeinde'}, {'user_id': '1522714478', 'username': 'ca_godwin'}, {'user_id': '28820184', 'username': 'liquidlaugh'}]",,,,
1290779831337091073,1290779831337091073,1596580867000,2020-08-04,17:41:07,-0500,1023227905,thelordfuego,RAMOS™,,@TAMU y’all really on some bs with this advancement fee,en,['tamu'],[],[],0,0,0,[],[],https://twitter.com/TheLordFuego/status/1290779831337091073,False,,0,,,,,,,,"[{'user_id': '1023227905', 'username': 'TheLordFuego'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290777613242441728,1290777613242441728,1596580339000,2020-08-04,17:32:19,-0500,198719615,drnhurd,Nicole Hurd,,Howdy!! What a great start to the week! Spending time with the amazing @AdviseTXTAMU advisers (while dressed as Simon from Alvin and the Chipmunks) + getting ready to increase opportunity for the students of Texas!  Honored to serve with you! @AdvisingCorps @TAMU  pic.twitter.com/ZBjxX6BenJ,en,"['advisetxtamu', 'advisingcorps', 'tamu']",[],['https://pbs.twimg.com/media/EenDYBIWoAAdhRR.jpg'],0,2,9,[],[],https://twitter.com/DrNHurd/status/1290777613242441728,False,,0,,,,,,,,"[{'user_id': '198719615', 'username': 'DrNHurd'}, {'user_id': '1617785173', 'username': 'AdviseTXTAMU'}, {'user_id': '73194036', 'username': 'AdvisingCorps'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290776394008604672,1290776394008604672,1596580048000,2020-08-04,17:27:28,-0500,1155531886980149249,besttutor2020,BestTutor Essays. Research. HW. Assignment. Quiz,,"Are you struggling with #accounting? Hire professionals.
 #essay pay #paper pay #essay due #essay help #someone essay #research paper #write essay #write 
Email: aliciaessays@gmail.com
 #KSU #WSU #FSU #FIU #UCF #NYU #LIU #UNCP #NCAT #TAMU #TWU #UMD #UMUC #UNG #GSU #BGSU #UCI",en,[],[],[],0,0,0,"['#accounting', '#essay', '#paper', '#essay', '#essay', '#someone', '#research', '#write', '#write', '#ksu', '#wsu', '#fsu', '#fiu', '#ucf', '#nyu', '#liu', '#uncp', '#ncat', '#tamu', '#twu', '#umd', '#umuc', '#ung', '#gsu', '#bgsu', '#uci']",[],https://twitter.com/BestTutor2020/status/1290776394008604672,False,,0,,,,,,,,"[{'user_id': '1155531886980149249', 'username': 'BestTutor2020'}]",,,,
1290775191992315909,1290775191992315909,1596579761000,2020-08-04,17:22:41,-0500,153105468,rivalsfriedman,Adam Friedman,,#TAMU commit Tyreek Chappell lands an offer from the #Gamecocks  https://n.rivals.com/content/prospects/2021/tyreek-chappell-250314 … @GCChrisClark @WesMitchellGC https://twitter.com/chappell_tyreek/status/1290774970033995776 …,en,"['gcchrisclark', 'wesmitchellgc']","['https://n.rivals.com/content/prospects/2021/tyreek-chappell-250314', 'https://twitter.com/chappell_tyreek/status/1290774970033995776']",[],0,1,6,"['#tamu', '#gamecocks']",[],https://twitter.com/RivalsFriedman/status/1290775191992315909,False,https://twitter.com/chappell_tyreek/status/1290774970033995776,0,,,,,,,,"[{'user_id': '153105468', 'username': 'RivalsFriedman'}, {'user_id': '90462038', 'username': 'GCChrisClark'}, {'user_id': '38127156', 'username': 'WesMitchellGC'}]",,,,
1290774279051792386,1290774279051792386,1596579544000,2020-08-04,17:19:04,-0500,38313882,eastersealshou,Easter Seals Houston,,"Doctoral study at @TAMU is looking to amplify the voices of #diverse parents & better understand their expectations & needs when planning for their child's future. #advocate #transition #GigEm 
Survey:  https://tamucehd.qualtrics.com/jfe/form/SV_3CsmAPmGksW4h6J …
Questions? Please contact txparentvoices@gmail.com pic.twitter.com/wRT67ksqg1",en,['tamu'],['https://tamucehd.qualtrics.com/jfe/form/SV_3CsmAPmGksW4h6J'],"['https://pbs.twimg.com/media/EenAWykXsAEhAQA.png', 'https://pbs.twimg.com/media/EenAXC9XYAM_Eix.png', 'https://pbs.twimg.com/media/EenAXTZWAAI-HVD.png']",0,0,0,"['#diverse', '#advocate', '#transition', '#gigem']",[],https://twitter.com/eastersealshou/status/1290774279051792386,False,,0,,,,,,,,"[{'user_id': '38313882', 'username': 'eastersealshou'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290772093827776513,1290739328952332289,1596579023000,2020-08-04,17:10:23,-0500,897852889028337668,gemsofvalor,Taric,,"""Damn you, Aspects,"" The man spits, ""Targon was fine before you came along. The Rakkori were nice and lazy. If they hadn't been looking for you, I could've stolen that Tamu and been half way to Shurima!"" He turns to Garen, like he's looking for a comrade, ""You there. You and me,-",en,['crownguardian'],[],[],1,0,1,[],[],https://twitter.com/GemsOfValor/status/1290772093827776513,False,,0,,,,,,,,"[{'user_id': '897852889028337668', 'username': 'GemsOfValor'}, {'user_id': '1392904285', 'username': 'Crownguardian'}]",,,,
1290771997786615808,1290715263781023744,1596579000000,2020-08-04,17:10:00,-0500,824876287445471232,nabeel_tamu,Nabeel Al Hakeem,,"Iran's policy in Iraq is very clear and is to make Iraq dependent on Iran.  And to make Iraq independent, Iran must be economically semi banned in Iraq and that will push Iraq to depend on itself to create a balanced policy in the region.",en,"['welidali6', 'mppregent']",[],[],1,0,0,[],[],https://twitter.com/Nabeel_TAMU/status/1290771997786615808,False,,0,,,,,,,,"[{'user_id': '824876287445471232', 'username': 'Nabeel_TAMU'}, {'user_id': '1271243433550774274', 'username': 'WelidAli6'}, {'user_id': '1078042598', 'username': 'MPPregent'}]",,,,
1290770879610265602,1290770085003624448,1596578733000,2020-08-04,17:05:33,-0500,449416301,kslepley,Karen S. Lepley,,Blue Baker and you spelled chocolate wrong.,en,"['aggieparking', 'tamu', 'aggiedining']",[],[],0,0,0,[],[],https://twitter.com/kslepley/status/1290770879610265602,False,,0,,,,,,,,"[{'user_id': '449416301', 'username': 'kslepley'}, {'user_id': '44696868', 'username': 'aggieparking'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '41605237', 'username': 'AggieDining'}]",,,,
1290769875007418368,1290769875007418368,1596578494000,2020-08-04,17:01:34,-0500,310417297,texanbynature,Texan by Nature,,"Partner Spotlight: @TxWRI connects research teams & communities to expertise by serving as a gateway to a national network of water institutes, the @TAMU system & other universities & water resources organizations. See how they make an impact in Texas:  https://twri.tamu.edu/  pic.twitter.com/wcJnAKgz0Y",en,"['txwri', 'tamu']",['https://twri.tamu.edu/'],['https://pbs.twimg.com/media/Eem8XBSXkAclT2R.jpg'],0,3,8,[],[],https://twitter.com/TexanbyNature/status/1290769875007418368,False,,0,,,,,,,,"[{'user_id': '310417297', 'username': 'TexanbyNature'}, {'user_id': '164719799', 'username': 'TxWRI'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290769511700987904,1290715263781023744,1596578407000,2020-08-04,17:00:07,-0500,824876287445471232,nabeel_tamu,Nabeel Al Hakeem,,"In the long term, that would be totally beneficial to Iraq economy. Rebuilding and developing agriculture, industry,....etc requires stopping the dumping policy of Iraq by cheap Iranian merchandise. NO PROBLEM  with other relationships based on mutual respect.",en,"['welidali6', 'mppregent']",[],[],1,0,0,[],[],https://twitter.com/Nabeel_TAMU/status/1290769511700987904,False,,0,,,,,,,,"[{'user_id': '824876287445471232', 'username': 'Nabeel_TAMU'}, {'user_id': '1271243433550774274', 'username': 'WelidAli6'}, {'user_id': '1078042598', 'username': 'MPPregent'}]",,,,
1290768560290238464,1290768560290238464,1596578180000,2020-08-04,16:56:20,-0500,4774766060,tamu_ugr,LAUNCH: Undergraduate Research,,Need more insight on your professional resume? The job market is more competitive than ever. VMock can help you improve your resume to match what recruiters are looking for. Sign up here for a personalized feedback on your resume!  https://www.vmock.com/tamu  pic.twitter.com/INsZyctLwk,en,[],['https://www.vmock.com/tamu'],['https://pbs.twimg.com/media/Eem7KkZXYAA_KNZ.png'],0,0,1,[],[],https://twitter.com/TAMU_UGR/status/1290768560290238464,False,,0,,,,,,,,"[{'user_id': '4774766060', 'username': 'TAMU_UGR'}]",,,,
1290768349014757376,1290768349014757376,1596578130000,2020-08-04,16:55:30,-0500,85628305,tamu_honors,TAMU Honors Program,,Need more insight on your professional resume? The job market is more competitive than ever. VMock can help you improve your resume to match what recruiters are looking for. Sign up here for a personalized feedback on your resume!  https://www.vmock.com/tamu  pic.twitter.com/tU6EwNNX8e,en,[],['https://www.vmock.com/tamu'],['https://pbs.twimg.com/media/Eem6-RoXsAIwM6H.png'],0,0,0,[],[],https://twitter.com/TAMU_Honors/status/1290768349014757376,False,,0,,,,,,,,"[{'user_id': '85628305', 'username': 'TAMU_Honors'}]",,,,
1290768226109063168,1290768226109063168,1596578101000,2020-08-04,16:55:01,-0500,147593705,t1v_interactive,T1V,,"Our NEW #blog highlights 2 customers’ (@TAMU and @ohiou) ThinkHub Connect systems, and how each #university is adapting its original in-person learning environment to accommodate a #hybridclassroom scenario. Learn more here:  https://bit.ly/39SmSuY  #HyFlexModel #highered pic.twitter.com/n6ATBzuwUB",en,"['tamu', 'ohiou']",['https://bit.ly/39SmSuY'],['https://pbs.twimg.com/media/Eem63EkXgAQ-OfG.png'],0,0,0,"['#blog', '#university', '#hybridclassroom', '#hyflexmodel', '#highered']",[],https://twitter.com/T1V_Interactive/status/1290768226109063168,False,,0,,,,,,,,"[{'user_id': '147593705', 'username': 'T1V_Interactive'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '16712361', 'username': 'ohiou'}]",,,,
1290766669552529409,1290766669552529409,1596577729000,2020-08-04,16:48:49,-0500,635311226,salinvicky,Victoria Salin,,Roger that. See you there #TAMU  https://twitter.com/nettaduh/status/1290726221995745280 …,en,[],['https://twitter.com/nettaduh/status/1290726221995745280'],[],0,0,0,['#tamu'],[],https://twitter.com/SalinVicky/status/1290766669552529409,False,https://twitter.com/nettaduh/status/1290726221995745280,0,,,,,,,,"[{'user_id': '635311226', 'username': 'SalinVicky'}]",,,,
1290766037693222914,1290766037693222914,1596577579000,2020-08-04,16:46:19,-0500,1895695820,_mbravo_,Matthew,,@Tamu take note  https://twitter.com/UHouston/status/1290648698423332870 …,en,['tamu'],['https://twitter.com/UHouston/status/1290648698423332870'],[],0,0,0,[],[],https://twitter.com/_mbravo_/status/1290766037693222914,False,https://twitter.com/UHouston/status/1290648698423332870,0,,,,,,,,"[{'user_id': '1895695820', 'username': '_mbravo_'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290765335440830464,1290765335440830464,1596577411000,2020-08-04,16:43:31,-0500,936346542813925377,acelab_tamu,ACELABTAMU,,Check out #ACELabTAMU's work on a scoping literature review on the integration of telemedicine into clinicians’ workflow at #HFES2020 in October! #humanfactors pic.twitter.com/688aAgqPjk,en,[],[],['https://pbs.twimg.com/media/Eem4H-GXkAArESV.jpg'],0,3,7,"['#acelabtamu', '#hfes2020', '#humanfactors']",[],https://twitter.com/ACELAB_TAMU/status/1290765335440830464,False,,0,,,,,,,,"[{'user_id': '936346542813925377', 'username': 'ACELAB_TAMU'}]",,,,
1290764913904955398,1290764913904955398,1596577311000,2020-08-04,16:41:51,-0500,260809228,katherinelisd,Katherine Sells,,Today we checked off the last BIG thing to do before moving Rachel on to @TAMU and the next season of learning for her. We are thrilled that  @LewisvilleISD students will now be learning Collision repair on the vehicle she (and her brother) learned to drive in. @TECCwest pic.twitter.com/AcGmug18zT,en,"['tamu', 'lewisvilleisd', 'teccwest']",[],['https://pbs.twimg.com/media/Eem32KnWkAAErbI.jpg'],0,4,37,[],[],https://twitter.com/KatherineLISD/status/1290764913904955398,False,,0,,,,,,,,"[{'user_id': '260809228', 'username': 'KatherineLISD'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '66447837', 'username': 'LewisvilleISD'}, {'user_id': '322843279', 'username': 'TECCwest'}]",,,,
1290763886266847237,1290724300476035072,1596577066000,2020-08-04,16:37:46,-0500,1161770224175239168,paragondeku,The Paragon Deku,,Oh nvm they just rolled all my fees into one tab on my bill. They changed a lot about the bill layout online,en,"['kissphoria', 'tamu']",[],[],0,0,0,[],[],https://twitter.com/ParagonDeku/status/1290763886266847237,False,,0,,,,,,,,"[{'user_id': '1161770224175239168', 'username': 'ParagonDeku'}, {'user_id': '3005331906', 'username': 'kissphoria'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290763620188672000,1290719243319697408,1596577002000,2020-08-04,16:36:42,-0500,2997692435,ramadanalahmady,Ramadan Alahmady,,Interested. Please tell me how to apply,en,"['emmoxiely', 'tamu_ocean']",[],[],0,0,0,[],[],https://twitter.com/ramadanalahmady/status/1290763620188672000,False,,0,,,,,,,,"[{'user_id': '2997692435', 'username': 'ramadanalahmady'}, {'user_id': '788056244363759616', 'username': 'emmoxiely'}, {'user_id': '718298019368681472', 'username': 'tamu_ocean'}]",,,,
1290763618318000136,1290763618318000136,1596577002000,2020-08-04,16:36:42,-0500,20531599,missghayte,Ghita IBN KHALIDI,,"I'm outraged that Cannoli, a healthy dog in @TAMU's muscular dystrophy lab, was put up for adoption & then yanked back into another lab. He's NOT a test tube. Shut down the dog lab! #FreeCannoliDogTAMU @AggieNetwork @TAMUVetMed @TAMUSystem @TXAMFoundation @Shane_Hinckley @12thMan",en,"['tamu', 'aggienetwork', 'tamuvetmed', 'tamusystem', 'txamfoundation', 'shane_hinckley', '12thman']",[],[],0,0,1,['#freecannolidogtamu'],[],https://twitter.com/MissGhayte/status/1290763618318000136,False,,0,,,,,,,,"[{'user_id': '20531599', 'username': 'MissGhayte'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '21770890', 'username': 'AggieNetwork'}, {'user_id': '35044686', 'username': 'tamuvetmed'}, {'user_id': '69084023', 'username': 'tamusystem'}, {'user_id': '87203555', 'username': 'TXAMFoundation'}, {'user_id': '382404842', 'username': 'Shane_Hinckley'}, {'user_id': '29307707', 'username': '12thMan'}]",,,,
1290762906834014209,1290724300476035072,1596576832000,2020-08-04,16:33:52,-0500,1161770224175239168,paragondeku,The Paragon Deku,,I only got one fee generated on my bill which makes me sus,en,"['kissphoria', 'tamu']",[],[],1,0,1,[],[],https://twitter.com/ParagonDeku/status/1290762906834014209,False,,0,,,,,,,,"[{'user_id': '1161770224175239168', 'username': 'ParagonDeku'}, {'user_id': '3005331906', 'username': 'kissphoria'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290762799056949248,1286662801960861696,1596576807000,2020-08-04,16:33:27,-0500,1273699135867236356,freedom177618,Freedom1776,,So Mond didn't have any ancestors that fought for the Confederacy?,en,"['anydadinamerica', 'cemille08436112', 'canyonag77', 'nettaduh', 'tamu', 'texags']",[],[],0,0,0,[],[],https://twitter.com/Freedom177618/status/1290762799056949248,False,,0,,,,,,,,"[{'user_id': '1273699135867236356', 'username': 'Freedom177618'}, {'user_id': '985169793236926465', 'username': 'AnyDadInAmerica'}, {'user_id': '1194729841209303040', 'username': 'CEMille08436112'}, {'user_id': '910193095769313280', 'username': 'CanyonAg77'}, {'user_id': '1074843444147838976', 'username': 'nettaduh'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '24127368', 'username': 'TexAgs'}]",,,,
1290761679488405506,1286662801960861696,1596576540000,2020-08-04,16:29:00,-0500,1273699135867236356,freedom177618,Freedom1776,,Where is there a confederate statue on campus?,en,"['nettaduh', 'tamu']",[],[],0,0,1,[],[],https://twitter.com/Freedom177618/status/1290761679488405506,False,,0,,,,,,,,"[{'user_id': '1273699135867236356', 'username': 'Freedom177618'}, {'user_id': '1074843444147838976', 'username': 'nettaduh'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
