id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1290422197660647424,1290422197660647424,1596495601000,2020-08-03,18:00:01,-0500,3630726312,bertrandizeye,Bertrand Ndizeye,,".@Tamu is arguably the most beautiful campus in USA, if not worldwide. Whoever is taking these aerial photos has earned my Respect. 👏🏽👏🏽
The views and high quality are breathtaking. Kinda curious to know what type of drone they are using! 
#ProudAggie #ProudAlumnus pic.twitter.com/0PlWaEp6dg",en,['tamu'],[],"['https://pbs.twimg.com/media/EeiAJSHU4AAVti_.jpg', 'https://pbs.twimg.com/media/EeiAJR_UcAEgORS.jpg', 'https://pbs.twimg.com/media/EeiAJR_UwAEiW0Y.jpg', 'https://pbs.twimg.com/media/EeiAJSAVoAAMXY7.jpg']",2,8,25,"['#proudaggie', '#proudalumnus']",[],https://twitter.com/bertrandizeye/status/1290422197660647424,False,,0,,,,,,,,"[{'user_id': '3630726312', 'username': 'bertrandizeye'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290421875256983553,1290421875256983553,1596495524000,2020-08-03,17:58:44,-0500,514485847,jz_rose,Jozie,,I expect this to be TAMU when we open up in two weeks as well. 😣  https://twitter.com/Freeyourmindkid/status/1290378147364511744 …,en,[],['https://twitter.com/Freeyourmindkid/status/1290378147364511744'],[],0,0,0,[],[],https://twitter.com/jz_rose/status/1290421875256983553,False,https://twitter.com/Freeyourmindkid/status/1290378147364511744,0,,,,,,,,"[{'user_id': '514485847', 'username': 'jz_rose'}]",,,,
1290419206660521985,1290419206660521985,1596494888000,2020-08-03,17:48:08,-0500,2948629276,dormousesez,TheDorMouse,,YES! YES YES YES YES! THANK YOU @TAMU #Aggies! https://twitter.com/Principles_1st/status/1290087316283949058 …,en,['tamu'],['https://twitter.com/Principles_1st/status/1290087316283949058'],[],0,0,1,['#aggies'],[],https://twitter.com/DorMouseSez/status/1290419206660521985,False,https://twitter.com/Principles_1st/status/1290087316283949058,0,,,,,,,,"[{'user_id': '2948629276', 'username': 'DorMouseSez'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290416131073875968,1290355976709844992,1596494155000,2020-08-03,17:35:55,-0500,2902404156,lmii23,Mavrik 🏳🛳🐊,,"Hey genius. Under this proposal We would have to play Bama, LSU, & Tamu (all preseason top 10) on top of UGA & You peasants. That would be just as difficult as Bama's slate. All while UGA's slate would be a cupcake. Neither Bama nor UF want to give divisional opp an advantage  pic.twitter.com/hRftEQbmz2",en,"['volrecruiting98', 'joegoodmanjr']",[],[],4,0,1,[],[],https://twitter.com/LMii23/status/1290416131073875968,False,,1,https://pbs.twimg.com/tweet_video_thumb/Eeh6oLLU0AA2oPy.jpg,,,,,,,"[{'user_id': '2902404156', 'username': 'LMii23'}, {'user_id': '793587675231944704', 'username': 'VolRecruiting98'}, {'user_id': '26500119', 'username': 'JoeGoodmanJr'}]",,,,
1290415660481351681,1290415660481351681,1596494042000,2020-08-03,17:34:02,-0500,1058803966186799105,hc_vegan,Helius,,Dogs don't want to suffer and die in @TAMU's abusive and deadly dog lab. RETWEET if you want it shut down immediately!,en,['tamu'],[],[],0,0,0,[],[],https://twitter.com/HC_Vegan/status/1290415660481351681,False,,0,,,,,,,,"[{'user_id': '1058803966186799105', 'username': 'HC_Vegan'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290412871944491008,1290333130856042496,1596493378000,2020-08-03,17:22:58,-0500,826228204008509441,realjohnhaile,John Haile,,I like that too but Dallas is already the Renegades so...,en,"['jblood96', 'tamu_spmt']",[],[],1,0,0,[],[],https://twitter.com/realJohnHaile/status/1290412871944491008,False,,0,,,,,,,,"[{'user_id': '826228204008509441', 'username': 'realJohnHaile'}, {'user_id': '2305337377', 'username': 'jblood96'}, {'user_id': '715569320340754436', 'username': 'TAMU_SPMT'}]",,,,
1290412865967489026,1290412865967489026,1596493376000,2020-08-03,17:22:56,-0500,1720776828,ryon_withan_o,ryon w/an watch Re:Zer(o),,"Anyone else at TAMU get a mask, hand wipes and hand sanitizer from flourish?",en,[],[],[],0,0,0,[],[],https://twitter.com/ryOn_withan_O/status/1290412865967489026,False,,0,,,,,,,,"[{'user_id': '1720776828', 'username': 'ryOn_withan_O'}]",,,,
1290412520436404225,1290412520436404225,1596493294000,2020-08-03,17:21:34,-0500,291283120,jalexandria22,Fairy Squad Mother™,,I saved millions per year at TAMU by simply never buying textbooks  https://twitter.com/Aggie_GR/status/1290256187729022977 …,en,[],['https://twitter.com/Aggie_GR/status/1290256187729022977'],[],0,7,143,[],[],https://twitter.com/Jalexandria22/status/1290412520436404225,False,https://twitter.com/Aggie_GR/status/1290256187729022977,0,,,,,,,,"[{'user_id': '291283120', 'username': 'Jalexandria22'}]",,,,
1290409413761802240,1288608176867246085,1596492553000,2020-08-03,17:09:13,-0500,1193564053811150849,lsu4lifelsu,LSU won Nattys with its last 3 Head Coaches,,You could play #TAMU every week and still lose to UGA so shut up,en,['gatorstrump'],[],[],0,0,0,['#tamu'],[],https://twitter.com/LSU4LifeLSU/status/1290409413761802240,False,,0,,,,,,,,"[{'user_id': '1193564053811150849', 'username': 'LSU4LifeLSU'}, {'user_id': '998580060532723714', 'username': 'GatorsTrump'}]",,,,
1290408007852077056,1290327776730513408,1596492218000,2020-08-03,17:03:38,-0500,48908863,deepbarot,Deep Barot,,"Novavax’s Vaccine certainly has potential, but I’m far more bullish on the others. Nonetheless a solid company to invest in since the February transition into the virus economy.",en,"['jchartzell', 'tamu', 'utaustin']",[],[],1,0,0,[],[],https://twitter.com/deepbarot/status/1290408007852077056,False,,0,,,,,,,,"[{'user_id': '48908863', 'username': 'deepbarot'}, {'user_id': '329874051', 'username': 'JCHartzell'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '15637375', 'username': 'UTAustin'}]",,,,
1290407100712202244,1290407100712202244,1596492002000,2020-08-03,17:00:02,-0500,105935816,mscprograms,MSC Programs,,Have you heard?!? @MSC_AggieCinema has launched a streaming service for Aggies only!!! Follow the instructions listed in the graphic to starting watching today! @TAMUDSA @TAMU  pic.twitter.com/fcv05OzLVp,en,"['msc_aggiecinema', 'tamudsa', 'tamu']",[],['https://pbs.twimg.com/media/Eehya1tWkAAjoZv.png'],0,8,24,[],[],https://twitter.com/MSCPrograms/status/1290407100712202244,False,,0,,,,,,,,"[{'user_id': '105935816', 'username': 'MSCPrograms'}, {'user_id': '1846583761', 'username': 'MSC_AggieCinema'}, {'user_id': '188792423', 'username': 'TAMUDSA'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290407054243516418,1290333130856042496,1596491990000,2020-08-03,16:59:50,-0500,2305337377,jblood96,J Z 🏵,,The Oklahoma City Outlaws was always my fictional team in video games lol,en,"['realjohnhaile', 'tamu_spmt']",[],[],1,0,2,[],[],https://twitter.com/jblood96/status/1290407054243516418,False,,0,,,,,,,,"[{'user_id': '2305337377', 'username': 'jblood96'}, {'user_id': '826228204008509441', 'username': 'realJohnHaile'}, {'user_id': '715569320340754436', 'username': 'TAMU_SPMT'}]",,,,
1290405875031605250,1290405875031605250,1596491709000,2020-08-03,16:55:09,-0500,3145219633,piozetas,Texas A&M Zetas,,"We hope you guys started off this week right!

#motivationalmonday #zphib2020 #TAMU  pic.twitter.com/g0VysNGMZE",en,[],[],['https://pbs.twimg.com/media/EehxTd9XsAA72JJ.png'],0,0,1,"['#motivationalmonday', '#zphib2020', '#tamu']",[],https://twitter.com/PiOZetas/status/1290405875031605250,False,,0,,,,,,,,"[{'user_id': '3145219633', 'username': 'PiOZetas'}]",,,,
1290403907475320833,1290403907475320833,1596491240000,2020-08-03,16:47:20,-0500,95225554,ortizkicks,Jose de Jesus Ortiz,,This is a @blueprinttamu for future success. Proud of these @TAMU Black athletes working together to help each other.  https://twitter.com/12thMan/status/1290369345026060289 …,en,"['blueprinttamu', 'tamu']",['https://twitter.com/12thMan/status/1290369345026060289'],[],0,0,1,[],[],https://twitter.com/OrtizKicks/status/1290403907475320833,False,https://twitter.com/12thMan/status/1290369345026060289,0,,,,,,,,"[{'user_id': '95225554', 'username': 'OrtizKicks'}, {'user_id': '1286789184645210113', 'username': 'blueprinttamu'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290401018459586560,1290332484685770758,1596490551000,2020-08-03,16:35:51,-0500,1082996708,bcmarthabaker,ShadowTawny,,Am assuming blue disposable surgical masks are ok too as well as homemade cloth ones?,en,"['tamu_shs', 'tamudsa']",[],[],1,0,0,[],[],https://twitter.com/bcmarthabaker/status/1290401018459586560,False,,0,,,,,,,,"[{'user_id': '1082996708', 'username': 'bcmarthabaker'}, {'user_id': '41186673', 'username': 'TAMU_SHS'}, {'user_id': '188792423', 'username': 'TAMUDSA'}]",,,,
1290400682810519552,1290400682810519552,1596490471000,2020-08-03,16:34:31,-0500,1225334926893035527,sft_tamu,Students For Trump at TAMU,,4 MORE YEARS!!! #Trump2020,en,[],[],[],0,1,4,['#trump2020'],[],https://twitter.com/sft_tamu/status/1290400682810519552,False,,0,,,,,,,,"[{'user_id': '1225334926893035527', 'username': 'sft_tamu'}]",,,,
1290399073980289027,1290327776730513408,1596490088000,2020-08-03,16:28:08,-0500,867780246149492736,postrtffailure,Joshua Summers,,"Give it a rest, champ",en,"['jimbruhf', 'jchartzell', 'tamu', 'utaustin']",[],[],0,0,0,[],[],https://twitter.com/postRTFfailure/status/1290399073980289027,False,,0,,,,,,,,"[{'user_id': '867780246149492736', 'username': 'postRTFfailure'}, {'user_id': '1007087132488454144', 'username': 'JimbruhF'}, {'user_id': '329874051', 'username': 'JCHartzell'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '15637375', 'username': 'UTAustin'}]",,,,
1290398999510421505,1290398999510421505,1596490070000,2020-08-03,16:27:50,-0500,17909198,cindybillington,Cindy Billington,,"Inspired by @DrRickRigsby, Myrtle Jones of @halliburton, Christine Stanley of @tamu today on @TAMUExecEd's program ""Make the Change: Improve the Situation.""   Thank you @Dr_Eli_Jones for moderating the panel today.  #bethechange",en,"['drrickrigsby', 'halliburton', 'tamu', 'tamuexeced', 'dr_eli_jones']",[],[],0,1,6,['#bethechange'],[],https://twitter.com/CindyBillington/status/1290398999510421505,False,,0,,,,,,,,"[{'user_id': '17909198', 'username': 'CindyBillington'}, {'user_id': '235626077', 'username': 'DrRickRigsby'}, {'user_id': '288290125', 'username': 'Halliburton'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '4489295893', 'username': 'TAMUExecEd'}, {'user_id': '429353603', 'username': 'Dr_Eli_Jones'}]",,,,
1290396446504751106,1290327776730513408,1596489461000,2020-08-03,16:17:41,-0500,1007087132488454144,jimbruhf,JimbruhFisher,,Article heavily references A&M and doesn’t mention texas but of course it’s a joint effort that requires Texas get some credit🙄,en,"['jchartzell', 'tamu', 'utaustin']",[],[],2,0,6,[],[],https://twitter.com/JimbruhF/status/1290396446504751106,False,,0,,,,,,,,"[{'user_id': '1007087132488454144', 'username': 'JimbruhF'}, {'user_id': '329874051', 'username': 'JCHartzell'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '15637375', 'username': 'UTAustin'}]",,,,
1290395829803646976,1290395829803646976,1596489314000,2020-08-03,16:15:14,-0500,2317571970,xrezlab,xREZ Art+Science Lab,,In @ArtnodesUOC @philipgalanter (@TAMU) leads us to consider ethics in the context of a potential future horizon: #AI capable of autonomous learning & realization of artworks with no dependency on humans. @LeonardoISAST #ArtSci #MachineLearning #IA  https://bit.ly/PGalanter  pic.twitter.com/jMyquyd9Ec,en,"['artnodesuoc', 'philipgalanter', 'tamu', 'leonardoisast']",['https://bit.ly/PGalanter'],['https://pbs.twimg.com/media/EehoK18XgAEFvp7.jpg'],0,5,4,"['#ai', '#artsci', '#machinelearning', '#ia']",[],https://twitter.com/xREZlab/status/1290395829803646976,False,,0,,,,,,,,"[{'user_id': '2317571970', 'username': 'xREZlab'}, {'user_id': '2827395683', 'username': 'ArtnodesUOC'}, {'user_id': '329407747', 'username': 'philipgalanter'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '183407966', 'username': 'LeonardoISAST'}]",,,,
1290395526668734464,1290395526668734464,1596489242000,2020-08-03,16:14:02,-0500,164719799,txwri,TWRI,,Water resources at @TAMU ranked 10th in the world in the latest subject-specific rankings from the Center for World University Rankings. The water resources program is the interdisciplinary Water Management and Hydrological Science graduate degree program.  https://buff.ly/2CE2wZE  pic.twitter.com/E6T6nQ1Pph,en,['tamu'],['https://buff.ly/2CE2wZE'],['https://pbs.twimg.com/media/Eehn5LDXsAE1MSG.jpg'],0,1,2,[],[],https://twitter.com/TxWRI/status/1290395526668734464,False,,0,,,,,,,,"[{'user_id': '164719799', 'username': 'TxWRI'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290395343205662720,1290395343205662720,1596489198000,2020-08-03,16:13:18,-0500,20103339,cityofcs,College Station,,"CS City Council has asked staff to create an ordinance that allows subdivisions a zoning option that restricts home occupancy to no more than two unrelated persons. 

We want your feedback through this poll:  https://bit.ly/30ofuEn 
#bcstx #TAMU",en,[],['https://bit.ly/30ofuEn'],[],1,1,4,"['#bcstx', '#tamu']",[],https://twitter.com/CityofCS/status/1290395343205662720,False,,0,,,,,,,,"[{'user_id': '20103339', 'username': 'CityofCS'}]",,,,
1290394420865642499,1290394420865642499,1596488978000,2020-08-03,16:09:38,-0500,2739669706,cierra_grange,cιєяяα gяαηgє,,@TAMU why is the a University Advancement fee $1000 more than all the semesters I have been here????,en,['tamu'],[],[],0,0,0,[],[],https://twitter.com/cierra_grange/status/1290394420865642499,False,,0,,,,,,,,"[{'user_id': '2739669706', 'username': 'cierra_grange'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290394283628003329,1290327776730513408,1596488946000,2020-08-03,16:09:06,-0500,17936695,ronwalters,blorfchuk,,"Too bad it won’t be available in time to vaccinate the thousands of students that will likely be infected on your campus this fall.   Your plan is beyond reckless.    Do you really want to carry that guilt,  Mr.  Hartzell?",en,"['jchartzell', 'tamu', 'utaustin']",[],[],0,0,1,[],[],https://twitter.com/ronwalters/status/1290394283628003329,False,,0,,,,,,,,"[{'user_id': '17936695', 'username': 'ronwalters'}, {'user_id': '329874051', 'username': 'JCHartzell'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '15637375', 'username': 'UTAustin'}]",,,,
1290394067566821377,1290394067566821377,1596488894000,2020-08-03,16:08:14,-0500,210985779,pagan_elina,Sam,,"Hey @DisneyParks your employee at the Tamu Tamu was rude to me and my boyfriend for no reason. It was a man btw, the woman was nice. 5pm Aug 3",en,['disneyparks'],[],[],0,0,0,[],[],https://twitter.com/Pagan_Elina/status/1290394067566821377,False,,0,,,,,,,,"[{'user_id': '210985779', 'username': 'Pagan_Elina'}, {'user_id': '29484644', 'username': 'DisneyParks'}]",,,,
1290393643551989761,1290393643551989761,1596488793000,2020-08-03,16:06:33,-0500,1176540366,hannawesterman,Han,,Shoutout to TAMU for charging distance education fees on top of normal tuition fee for all my classes being online!!! LOVE THAT!,en,[],[],[],0,0,4,[],[],https://twitter.com/hannawesterman/status/1290393643551989761,False,,0,,,,,,,,"[{'user_id': '1176540366', 'username': 'hannawesterman'}]",,,,
1290392427761676288,1290162371994898433,1596488503000,2020-08-03,16:01:43,-0500,1288142932428693512,viana44093552,Forever_vee_viana❤️,,"Ma
Widow
Greenleaf ni tamu fr.😍😍
@its_ferdinandg we have the same taste apo..😊",en,"['its_ferdinandg', 'queen_maureen1']",[],[],0,0,3,[],[],https://twitter.com/Viana44093552/status/1290392427761676288,False,,0,,,,,,,,"[{'user_id': '1288142932428693512', 'username': 'Viana44093552'}, {'user_id': '982732046', 'username': 'Its_Ferdinandg'}, {'user_id': '1247480681422258176', 'username': 'Queen_Maureen1'}]",,,,
1290392082889297924,1290355976709844992,1596488421000,2020-08-03,16:00:21,-0500,1125250999,syrupdawgs,Go Dawgs,,Did anyone see Tamu schedule last year?,en,['joegoodmanjr'],[],[],0,0,1,[],[],https://twitter.com/SyrupDawgs/status/1290392082889297924,False,,0,,,,,,,,"[{'user_id': '1125250999', 'username': 'SyrupDawgs'}, {'user_id': '26500119', 'username': 'JoeGoodmanJr'}]",,,,
1290391945957834755,1289565321125216256,1596488388000,2020-08-03,15:59:48,-0500,756501083124555776,bradfordjm1985,Brad Morith,,I might suggest contacting Kate Unterman at TAMU history.,en,['secolbourn'],[],[],1,0,1,[],[],https://twitter.com/bradfordjm1985/status/1290391945957834755,False,,0,,,,,,,,"[{'user_id': '756501083124555776', 'username': 'bradfordjm1985'}, {'user_id': '526955374', 'username': 'secolbourn'}]",,,,
1290391341122297856,1290391341122297856,1596488244000,2020-08-03,15:57:24,-0500,910866248,marilyn53996904,Suzycue,,Urge @TAMU to Close Dog Laboratory!  http://peta.vg/1z3y  via @PETA 😭😭😭😭💔💔💔💔......🤬🤬🤬🤬🤬🤬,en,"['tamu', 'peta']",['http://peta.vg/1z3y'],[],0,1,0,[],[],https://twitter.com/marilyn53996904/status/1290391341122297856,False,,0,,,,,,,,"[{'user_id': '910866248', 'username': 'marilyn53996904'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '9890492', 'username': 'peta'}]",,,,
1290389890140528640,1290387994990575618,1596487898000,2020-08-03,15:51:38,-0500,990179384161067008,inthecheapseat1,💧inthecheapseats🦠😾,,"Great initiative, well done students and TAMU - Gig’em 🇦🇺🇺🇸",en,"['aggiefootball', 'chasellane', 'keldrick_carper', 'blueprinttamu']",[],[],0,0,2,[],[],https://twitter.com/inthecheapseat1/status/1290389890140528640,False,,0,,,,,,,,"[{'user_id': '990179384161067008', 'username': 'inthecheapseat1'}, {'user_id': '57436774', 'username': 'AggieFootball'}, {'user_id': '1001876261638197258', 'username': 'chasellane'}, {'user_id': '908283992', 'username': 'Keldrick_Carper'}, {'user_id': '1286789184645210113', 'username': 'blueprinttamu'}]",,,,
1290389593523728389,1290327776730513408,1596487828000,2020-08-03,15:50:28,-0500,167191604,atxant10,Anthony Geronimo,,Much love and appreciation to both schools!! We greatly appreciate all involved!! Stay safe!!,en,"['jchartzell', 'tamu', 'utaustin']",[],[],0,0,0,[],[],https://twitter.com/ATXANT10/status/1290389593523728389,False,,0,,,,,,,,"[{'user_id': '167191604', 'username': 'ATXANT10'}, {'user_id': '329874051', 'username': 'JCHartzell'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '15637375', 'username': 'UTAustin'}]",,,,
1290388012380151810,1290388012380151810,1596487451000,2020-08-03,15:44:11,-0500,2151327818,lspoolfence,LifeSaverPoolFence,,"💦Texas A&M AgriLife experts want you to “Keep Kids Water Safe This Summer”! ☀️
Check out this great article in @tamu 👇
 https://today.tamu.edu/2020/07/10/keep-kids-water-safe-this-summer/ …",en,['tamu'],['https://today.tamu.edu/2020/07/10/keep-kids-water-safe-this-summer/'],[],0,1,2,[],[],https://twitter.com/lspoolfence/status/1290388012380151810,False,,0,,,,,,,,"[{'user_id': '2151327818', 'username': 'lspoolfence'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290386742114226176,1290386742114226176,1596487148000,2020-08-03,15:39:08,-0500,625584745,alfawlflana,lana scott,,Urge @TAMU to Close Dog Laboratory!  http://peta.vg/1z3y  via @PETA,en,"['tamu', 'peta']",['http://peta.vg/1z3y'],[],0,0,0,[],[],https://twitter.com/alfawlfLana/status/1290386742114226176,False,,0,,,,,,,,"[{'user_id': '625584745', 'username': 'alfawlfLana'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '9890492', 'username': 'peta'}]",,,,
1290386635293679616,1290386635293679616,1596487122000,2020-08-03,15:38:42,-0500,3215133872,alonzo_miranda,miranda alonzo (she/her),,@TAMU care to explain with the Rec Spots fee went up $45 from last fall when it’s not even fully available for student use????????,en,['tamu'],[],[],0,0,0,[],[],https://twitter.com/alonzo_miranda/status/1290386635293679616,False,,0,,,,,,,,"[{'user_id': '3215133872', 'username': 'alonzo_miranda'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1290385052220755971,1290385052220755971,1596486745000,2020-08-03,15:32:25,-0500,1633065115,lonestarbcs,Lone Star Realty,,"1154 Cottage Grove is a 3BR/2BA w/ everything you need and conveniently located! Kitchen has granite countertops, brand new backsplash, & counter height bar seating. Nicely maintained fenced yard w/ patio. Quick drive to TAMU! Contact Jubal Hancock 979-575-8225 for more!  pic.twitter.com/GiEclzwcdr",en,[],[],"['https://pbs.twimg.com/media/EeheT2sXYAAjNHm.jpg', 'https://pbs.twimg.com/media/EeheVpgWkAAYLox.jpg', 'https://pbs.twimg.com/media/EeheWnfXgAAYBJF.jpg', 'https://pbs.twimg.com/media/EeheXQkXgAA0Ijx.jpg']",0,0,0,[],[],https://twitter.com/lonestarbcs/status/1290385052220755971,False,,0,,,,,,,,"[{'user_id': '1633065115', 'username': 'lonestarbcs'}]",,,,
1290384830895722496,1290355976709844992,1596486692000,2020-08-03,15:31:32,-0500,2247706112,mandatswack,--AJ--🐊,,"The stars were aligned for pretty easy schedule for once and great roster. Now we get to add Alabama and TAMU, 2 of the best 4 teams in the west",en,"['hesenij', 'justin_j6649', 'jeffrey_alton', 'kevinbrockwayg1', 'joegoodmanjr']",[],[],1,0,0,[],[],https://twitter.com/mandatswack/status/1290384830895722496,False,,0,,,,,,,,"[{'user_id': '2247706112', 'username': 'mandatswack'}, {'user_id': '3084989271', 'username': 'hesenij'}, {'user_id': '413956896', 'username': 'justin_j6649'}, {'user_id': '1102268984', 'username': 'Jeffrey_Alton'}, {'user_id': '1030158297620508674', 'username': 'KevinBrockwayG1'}, {'user_id': '26500119', 'username': 'JoeGoodmanJr'}]",,,,
