id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291524057624506369,1291508502905552896,1596758305000,2020-08-06,18:58:25,-0500,909217761485668352,michaelgutnick,Michael Gutnick,,Congrats Carson!,en,"['carsondfield', 'tamu_spmt']",[],[],1,0,1,[],[],https://twitter.com/michaelgutnick/status/1291524057624506369,False,,0,,,,,,,,"[{'user_id': '909217761485668352', 'username': 'michaelgutnick'}, {'user_id': '3102420715', 'username': 'CarsonDField'}, {'user_id': '715569320340754436', 'username': 'TAMU_SPMT'}]",,,,
1291523757303951360,1291508502905552896,1596758233000,2020-08-06,18:57:13,-0500,732730198173454336,ads724,Adam Noel,,Congrats man!! 🎉🎉,en,"['carsondfield', 'tamu_spmt']",[],[],1,0,1,[],[],https://twitter.com/Ads724/status/1291523757303951360,False,,0,,,,,,,,"[{'user_id': '732730198173454336', 'username': 'Ads724'}, {'user_id': '3102420715', 'username': 'CarsonDField'}, {'user_id': '715569320340754436', 'username': 'TAMU_SPMT'}]",,,,
1291523272908115969,1291523272908115969,1596758118000,2020-08-06,18:55:18,-0500,1649085188,hopesandmemes__,Sean | HopesAndMemes,,If Tennessee has to play TAMU and LSU and Georgia has to play Ole Miss and Arkansas i am going to be UPSET,en,[],[],[],0,0,0,[],[],https://twitter.com/HopesAndMemes__/status/1291523272908115969,False,,0,,,,,,,,"[{'user_id': '1649085188', 'username': 'HopesAndMemes__'}]",,,,
1291522659591880704,1291522659591880704,1596757972000,2020-08-06,18:52:52,-0500,1207107261312708608,samgardner_4,Sam Gardner,,"Today we found a @tamu_ocean (after googling, I think TABS) buoy off the shore of Freeport. That was cool. pic.twitter.com/gUz1Uj8Ook",en,['tamu_ocean'],[],['https://pbs.twimg.com/media/EexpAsKXkAAJQMD.jpg'],0,1,6,[],[],https://twitter.com/samgardner_4/status/1291522659591880704,False,,0,,,,,,,,"[{'user_id': '1207107261312708608', 'username': 'samgardner_4'}, {'user_id': '718298019368681472', 'username': 'tamu_ocean'}]",,,,
1291521845678800897,1291354929735630848,1596757777000,2020-08-06,18:49:37,-0500,262569619,sarabi_noni,Gathoni  Muriithi,,Don’t be hating.... ni tamu,en,"['al2oh', 'nyayall', 'michywangu']",[],[],0,0,0,[],[],https://twitter.com/Sarabi_Noni/status/1291521845678800897,False,,0,,,,,,,,"[{'user_id': '262569619', 'username': 'Sarabi_Noni'}, {'user_id': '397736510', 'username': 'Al2OH'}, {'user_id': '3102393461', 'username': 'nyayall'}, {'user_id': '1977776432', 'username': 'MichyWangu'}]",,,,
1291519809583226881,1291440508603162624,1596757292000,2020-08-06,18:41:32,-0500,859254239369076736,tra_briggs,Trajuan #IMPACT Briggs,,Man I’ve been catching these since a kid after track meets lol,en,['tamu_justin1914'],[],[],0,0,0,[],[],https://twitter.com/Tra_Briggs/status/1291519809583226881,False,,0,,,,,,,,"[{'user_id': '859254239369076736', 'username': 'Tra_Briggs'}, {'user_id': '4840944792', 'username': 'tamu_justin1914'}]",,,,
1291519397388066816,1291519397388066816,1596757194000,2020-08-06,18:39:54,-0500,544703285,andrewcrmc,Andrew McNeely,,"I don't know if this is better or worse than not having a shut down plan at all, but I know tamu doesn't have one, so... we'll see, I guess?  https://twitter.com/UnderpaidatUT/status/1291422421749243904 …",en,[],['https://twitter.com/UnderpaidatUT/status/1291422421749243904'],[],0,0,0,[],[],https://twitter.com/AndrewCRMc/status/1291519397388066816,False,https://twitter.com/UnderpaidatUT/status/1291422421749243904,0,,,,,,,,"[{'user_id': '544703285', 'username': 'AndrewCRMc'}]",,,,
1291518930226421762,1291518930226421762,1596757082000,2020-08-06,18:38:02,-0500,386044586,tamugeosciences,Texas A&M Geosciences,,"To help students offset financial difficulties resulting from the COVID-19 pandemic, the @tamu Disaster Relief Fund has awarded 568 students with a total of $717,126 (as of 7/15), made possible by the generosity of 283 donors to @TXAMFoundation:  https://buff.ly/3a2Bub0 
#tamu  pic.twitter.com/dAWCIzna3W",en,"['tamu', 'txamfoundation']",['https://buff.ly/3a2Bub0'],"['https://pbs.twimg.com/media/EexlnycWkAA3EsR.jpg', 'https://pbs.twimg.com/media/Eexln0FXkAAyz8j.png']",0,2,9,['#tamu'],[],https://twitter.com/TAMUGeosciences/status/1291518930226421762,False,,0,,,,,,,,"[{'user_id': '386044586', 'username': 'TAMUGeosciences'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '87203555', 'username': 'TXAMFoundation'}]",,,,
1291516984992161792,1291503090349289473,1596756619000,2020-08-06,18:30:19,-0500,4196113394,advance_abby,Abigael,,Thank you ❤️,en,['tamu_manrrs'],[],[],0,0,0,[],[],https://twitter.com/advance_abby/status/1291516984992161792,False,,0,,,,,,,,"[{'user_id': '4196113394', 'username': 'advance_abby'}, {'user_id': '902637900742918148', 'username': 'TAMU_MANRRS'}]",,,,
1291516475950403584,1291516475950403584,1596756497000,2020-08-06,18:28:17,-0500,814671561529511936,tamu_smap,🖇たむ❥SMAPは永遠🖇,,#SMAPの為に出来る事 #リツイートお願いします Clip! Smap! [DVD]  https://mtlnk.net/j_%253A%252F%252Famzn.to%252F2iL3Ij3 …,en,[],['https://mtlnk.net/j_%253A%252F%252Famzn.to%252F2iL3Ij3'],[],0,0,0,"['#smapの為に出来る事', '#リツイートお願いします']",[],https://twitter.com/tamu_smap/status/1291516475950403584,False,,0,,,,,,,,"[{'user_id': '814671561529511936', 'username': 'tamu_smap'}]",,,,
1291516376516112384,1291454494505672706,1596756474000,2020-08-06,18:27:54,-0500,4840944792,tamu_justin1914,something witty here,,Was listening to stay ready earlier today!,en,['tra_briggs'],[],[],0,0,1,[],[],https://twitter.com/tamu_justin1914/status/1291516376516112384,False,,0,,,,,,,,"[{'user_id': '4840944792', 'username': 'tamu_justin1914'}, {'user_id': '859254239369076736', 'username': 'Tra_Briggs'}]",,,,
1291515619112898560,1291493146044411904,1596756293000,2020-08-06,18:24:53,-0500,787821265931296768,enronchairman,Kenny Lay (Parody),,Haha!!,en,"['sadbillackman', 'bigd_oil', 'streetbomber', 'tamu', 'aggiepe']",[],[],0,0,1,[],[],https://twitter.com/EnronChairman/status/1291515619112898560,False,,0,,,,,,,,"[{'user_id': '787821265931296768', 'username': 'EnronChairman'}, {'user_id': '4072978993', 'username': 'SadBillAckman'}, {'user_id': '88072087', 'username': 'bigD_oil'}, {'user_id': '1237219465621721088', 'username': 'StreetBomber'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '1162501009371029505', 'username': 'AggiePe'}]",,,,
1291515396319784962,1291440508603162624,1596756240000,2020-08-06,18:24:00,-0500,4840944792,tamu_justin1914,something witty here,,You're too young for all that Lmaooo,en,['tra_briggs'],[],[],1,0,0,[],[],https://twitter.com/tamu_justin1914/status/1291515396319784962,False,,0,,,,,,,,"[{'user_id': '4840944792', 'username': 'tamu_justin1914'}, {'user_id': '859254239369076736', 'username': 'Tra_Briggs'}]",,,,
1291515337121206272,1291493146044411904,1596756226000,2020-08-06,18:23:46,-0500,4072978993,sadbillackman,A higher grade of sour.,,Bill did. or something,en,"['bigd_oil', 'enronchairman', 'streetbomber', 'tamu', 'aggiepe']",[],[],1,0,2,[],[],https://twitter.com/SadBillAckman/status/1291515337121206272,False,,0,,,,,,,,"[{'user_id': '4072978993', 'username': 'SadBillAckman'}, {'user_id': '88072087', 'username': 'bigD_oil'}, {'user_id': '787821265931296768', 'username': 'EnronChairman'}, {'user_id': '1237219465621721088', 'username': 'StreetBomber'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '1162501009371029505', 'username': 'AggiePe'}]",,,,
