id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291885568532652033,1291860301109919746,1596844496000,2020-08-07,18:54:56,-0500,760721114,bobhagar,Bob Hagar,,"The issue with this is more regarding Bama than UF In my opinion: Bama already has 2UGA, 3LSU, 4TAMU, 5/6AU (depending on them vs. 5/6UF). Actually, AU/UF/TAMU all a push for 4/5/6 IMO.  Regardless, if  SEC gave UF to Bama too, that would be hard to justify for SEC office",en,"['chief_bigdawg', 'austingparker96', 'secnetwork', 'espncfb']",[],[],0,0,1,[],[],https://twitter.com/BobHagar/status/1291885568532652033,False,,0,,,,,,,,"[{'user_id': '760721114', 'username': 'BobHagar'}, {'user_id': '34999710', 'username': 'Chief_BigDawg'}, {'user_id': '1262165016335323136', 'username': 'austingparker96'}, {'user_id': '42258864', 'username': 'SECNetwork'}, {'user_id': '57100687', 'username': 'ESPNCFB'}]",,,,
1291885089932996608,1291885089932996608,1596844382000,2020-08-07,18:53:02,-0500,18452166,emarketingsilo,eMarketingSilo,,"Communications Coordinator - Texas A&M University - College Station TAMU, TX  http://dlvr.it/RdD6PJ ",en,[],['http://dlvr.it/RdD6PJ'],[],0,0,0,[],[],https://twitter.com/eMarketingSilo/status/1291885089932996608,False,,0,,,,,,,,"[{'user_id': '18452166', 'username': 'eMarketingSilo'}]",,,,
1291884439266570241,1291884439266570241,1596844227000,2020-08-07,18:50:27,-0500,888395011590463488,tamu_coastal,James M. Kaihatu,,A golden oldie for #FlumeFriday. For some reason this video has more than 1M views. 🤷 https://www.youtube.com/watch?v=h6yt_07RTN0 …,en,[],['https://www.youtube.com/watch?v=h6yt_07RTN0'],[],0,3,6,['#flumefriday'],[],https://twitter.com/TAMU_Coastal/status/1291884439266570241,False,,0,,,,,,,,"[{'user_id': '888395011590463488', 'username': 'TAMU_Coastal'}]",,,,
1291883818136276995,1291776751140470784,1596844078000,2020-08-07,18:47:58,-0500,3134234846,vivianjaouhari,VIVO,,Anytime graduate :”)❤️,en,"['alymariegar', '_angelicaa02', 'tamu', 'tamuliberalarts']",[],[],0,0,0,[],[],https://twitter.com/VivianJaouhari/status/1291883818136276995,False,,0,,,,,,,,"[{'user_id': '3134234846', 'username': 'VivianJaouhari'}, {'user_id': '1082503333389176832', 'username': 'alymariegar'}, {'user_id': '920242891', 'username': '_Angelicaa02'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '237330019', 'username': 'TAMULiberalArts'}]",,,,
1291883797261225985,1291883797261225985,1596844073000,2020-08-07,18:47:53,-0500,936722899725111296,redpotbrian,Brian (with an “I”),,"Well well, would you look at what we have here

State AG just confirmed that the statue honors Sully as a Confederate, at least in part, and that the statue is likely to be considered a military memorial. Kills the main talking point that it’s only honoring what he did for @TAMU.  https://twitter.com/lmcgaughy/status/1291855563891126272 …",en,['tamu'],['https://twitter.com/lmcgaughy/status/1291855563891126272'],[],3,33,111,[],[],https://twitter.com/RedpotBrian/status/1291883797261225985,False,https://twitter.com/lmcgaughy/status/1291855563891126272,0,,,,,,,,"[{'user_id': '936722899725111296', 'username': 'RedpotBrian'}, {'user_id': '17237540', 'username': 'TAMU'}]",,,,
1291883715963101185,1291883715963101185,1596844054000,2020-08-07,18:47:34,-0500,704188567095009280,browsbyamarie,BrowsByAMarie,,Microblading done by Me..Follow my IG: BrowsByAmberMarie text 678-481-9424 to book walk ins welcome as well #SSU #GSU #TXSU #TSU #KSU #southernnotstate #ncat #pvamu #uwg #cau #jsu #tamu #famu #Atlanta #ghoe pic.twitter.com/7Zg3zTNVbO,en,[],[],[],0,0,1,"['#ssu', '#gsu', '#txsu', '#tsu', '#ksu', '#southernnotstate', '#ncat', '#pvamu', '#uwg', '#cau', '#jsu', '#tamu', '#famu', '#atlanta', '#ghoe']",[],https://twitter.com/BrowsByAmarie/status/1291883715963101185,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1291883646987776003/pu/img/Vc3TEIINerfO_4G8.jpg,,,,,,,"[{'user_id': '704188567095009280', 'username': 'BrowsByAmarie'}]",,,,
1291883526288297984,1291860301109919746,1596844009000,2020-08-07,18:46:49,-0500,760721114,bobhagar,Bob Hagar,,"It’s simple really and it amazes me that people struggle with this. 

Take Bama:  they are the #1; they already play #2(UGA); #3 (LSU), and #4 TAMU, & #5/6AU... (depending on your view of them vs 5/6UF) What was @SEC suppose to do otherwise? Make sure they have UF too for spite?",en,"['loganhughes_7', 'secnetwork', 'sec']",[],[],1,0,0,[],[],https://twitter.com/BobHagar/status/1291883526288297984,False,,0,,,,,,,,"[{'user_id': '760721114', 'username': 'BobHagar'}, {'user_id': '2273989664', 'username': 'loganhughes_7'}, {'user_id': '42258864', 'username': 'SECNetwork'}, {'user_id': '16807883', 'username': 'SEC'}]",,,,
1291883453387071494,1291883453387071494,1596843991000,2020-08-07,18:46:31,-0500,782687905374363648,pilotjamess,a white tee 🤍,,all my TAMU frens are degreed! love that for us 🥺,en,[],[],[],0,0,7,[],[],https://twitter.com/pilotjamess/status/1291883453387071494,False,,0,,,,,,,,"[{'user_id': '782687905374363648', 'username': 'pilotjamess'}]",,,,
1291882941375819777,1291776751140470784,1596843869000,2020-08-07,18:44:29,-0500,3134234846,vivianjaouhari,VIVO,,congrats beautifulllll,en,"['alymariegar', '_angelicaa02', 'tamu', 'tamuliberalarts']",[],[],1,1,1,[],[],https://twitter.com/VivianJaouhari/status/1291882941375819777,False,,0,,,,,,,,"[{'user_id': '3134234846', 'username': 'VivianJaouhari'}, {'user_id': '1082503333389176832', 'username': 'alymariegar'}, {'user_id': '920242891', 'username': '_Angelicaa02'}, {'user_id': '17237540', 'username': 'TAMU'}, {'user_id': '237330019', 'username': 'TAMULiberalArts'}]",,,,
1291882714090659843,1291868052280291330,1596843815000,2020-08-07,18:43:35,-0500,888395011590463488,tamu_coastal,James M. Kaihatu,,It's not managed care. It's managed cost.,en,['aslavitt'],[],[],0,0,2,[],[],https://twitter.com/TAMU_Coastal/status/1291882714090659843,False,,0,,,,,,,,"[{'user_id': '888395011590463488', 'username': 'TAMU_Coastal'}, {'user_id': '1383272101', 'username': 'ASlavitt'}]",,,,
